"from","to","weight","year"
"MEX","EST",0.091164,2021
"MEX","EST",0.109446,2022
"EST","MEX",0.00495699999999999,2023
"EST","MEX",0.00495699999999999,2023
"MKD","EST",0.000071,2021
"EST","MKD",0.002593,2022
"MLT","EST",0.017045,2017
"MLT","EST",0.029002,2018
"MLT","EST",0.010115,2019
"MLT","EST",0.030201,2020
"MLT","EST",0.00786,2021
"EST","MNG",0.000915,2020
"MNP","EST",0.000174,2021
"MYS","EST",1.296828,2017
"MYS","EST",1.296828,2017
"MYS","EST",1.689805,2018
"MYS","EST",1.689805,2018
"MYS","EST",1.124573,2019
"MYS","EST",1.124573,2019
"MYS","EST",1.623352,2020
"MYS","EST",1.623352,2020
"MYS","EST",4.833708,2021
"MYS","EST",4.833708,2021
"MYS","EST",3.483622,2022
"MYS","EST",3.483622,2022
"MYS","EST",3.842746,2023
"MYS","EST",3.842746,2023
"EST","NIC",0.002961,2018
"EST","NIC",0.001029,2021
"NLD","EST",92.382306,2017
"NLD","EST",92.382306,2017
"NLD","EST",43.912454,2018
"NLD","EST",43.912454,2018
"NLD","EST",18.650456,2019
"NLD","EST",18.650456,2019
"NLD","EST",51.536445,2020
"NLD","EST",51.536445,2020
"NLD","EST",40.567966,2021
"NLD","EST",40.567966,2021
"NLD","EST",14.610179,2022
"NLD","EST",14.610179,2022
"NLD","EST",4.942371,2023
"NLD","EST",4.942371,2023
"EST","NOR",0.085846,2017
"EST","NOR",0.085846,2017
"EST","NOR",0.003301,2018
"EST","NOR",0.003301,2018
"EST","NOR",0.028922,2019
"EST","NOR",0.028922,2019
"EST","NOR",0.006671,2020
"EST","NOR",0.006671,2020
"EST","NOR",0.012029,2021
"EST","NOR",0.012029,2021
"EST","NOR",0.115545,2022
"EST","NOR",0.115545,2022
"EST","NOR",0.065325,2023
"EST","NOR",0.065325,2023
"EST","NZL",0.002649,2019
"EST","NZL",0.002333,2020
"EST","NZL",0.001757,2021
"EST","NZL",0.048341,2023
"EST","PAN",0.000165,2020
"EST","PER",0.0041,2017
"EST","PER",0.000737,2018
"EST","PER",0.000222,2019
"EST","PER",0.004956,2020
"EST","PER",0.000514,2021
"EST","PER",0.028079,2022
"EST","PER",0.065449,2023
"PHL","EST",5.321864,2017
"PHL","EST",6.131869,2018
"PHL","EST",4.497288,2019
"PHL","EST",4.497288,2019
"PHL","EST",3.738655,2020
"PHL","EST",3.738655,2020
"PHL","EST",4.303842,2021
"PHL","EST",4.303842,2021
"PHL","EST",5.356272,2022
"PHL","EST",3.743991,2023
"PHL","EST",3.743991,2023
"EST","POL",0.027077,2017
"EST","POL",0.027077,2017
"EST","POL",0.00983200000000002,2018
"EST","POL",0.00983200000000002,2018
"POL","EST",0.306333,2019
"POL","EST",0.306333,2019
"POL","EST",0.423034,2020
"POL","EST",0.423034,2020
"POL","EST",1.041209,2021
"POL","EST",1.041209,2021
"POL","EST",3.729359,2022
"POL","EST",3.729359,2022
"POL","EST",4.111598,2023
"POL","EST",4.111598,2023
"EST","PRT",0.00022,2017
"PRT","EST",0.632531,2018
"PRT","EST",0.632531,2018
"PRT","EST",0.510039,2019
"PRT","EST",0.510039,2019
"PRT","EST",2.426212,2020
"PRT","EST",2.426212,2020
"PRT","EST",2.591877,2021
"PRT","EST",2.591877,2021
"PRT","EST",3.145192,2022
"PRT","EST",0.705348,2023
"PRT","EST",0.705348,2023
"EST","PRY",0.002544,2022
"ROU","EST",0.000726,2017
"ROU","EST",0.000726,2017
"EST","ROU",0.092819,2018
"EST","ROU",0.092819,2018
"EST","ROU",0.506179,2019
"EST","ROU",0.506179,2019
"EST","ROU",0.426408,2020
"EST","ROU",0.11643,2021
"EST","ROU",0.11643,2021
"ROU","EST",0.017327,2022
"ROU","EST",0.017327,2022
"EST","ROU",0.248573,2023
"EST","ROU",0.248573,2023
"EST","RUS",7.824324,2017
"EST","RUS",7.824324,2017
"EST","RUS",13.862809,2018
"EST","RUS",13.862809,2018
"EST","RUS",14.949029,2019
"EST","RUS",14.949029,2019
"EST","RUS",5.702438,2020
"EST","RUS",5.702438,2020
"EST","RUS",3.455441,2021
"EST","RUS",3.455441,2021
"EST","RUS",1.218312,2022
"EST","RUS",1.218312,2022
"EST","SAU",0.005152,2021
"EST","SAU",0.008783,2022
"EST","SAU",0.035588,2023
"EST","SEN",0.001564,2020
"EST","SEN",0.001544,2021
"EST","SEN",0.005552,2023
"SGP","EST",0.32837,2017
"SGP","EST",0.32837,2017
"SGP","EST",0.451498,2018
"SGP","EST",0.960497,2019
"SGP","EST",0.960497,2019
"SGP","EST",0.76094,2020
"SGP","EST",0.76094,2020
"SGP","EST",0.380042,2021
"SGP","EST",0.380042,2021
"SGP","EST",0.345075,2022
"SGP","EST",0.345075,2022
"SGP","EST",0.481305,2023
"SGP","EST",0.481305,2023
"SLV","EST",0.00009,2020
"SLV","EST",0.000818,2022
"SRB","EST",0.000142,2018
"EST","SRB",0.00154,2019
"EST","SRB",0.001541,2021
"EST","SRB",0.001541,2021
"EST","SRB",0.003689,2022
"EST","SRB",0.001833,2023
"SVK","EST",0.00757,2017
"SVK","EST",0.00757,2017
"EST","SVK",0.004844,2018
"EST","SVK",0.022939,2019
"SVK","EST",0.012421,2020
"SVK","EST",0.012421,2020
"SVK","EST",0.002826,2021
"SVK","EST",0.002826,2021
"EST","SVK",0.003093,2022
"EST","SVK",0.003093,2022
"EST","SVK",0.006859,2023
"EST","SVK",0.006859,2023
"SVN","EST",0.0000410000000000001,2017
"SVN","EST",0.0000410000000000001,2017
"SVN","EST",0.01828,2018
"SVN","EST",0.01828,2018
"SVN","EST",0.011223,2019
"SVN","EST",0.011223,2019
"SVN","EST",0.025143,2020
"SVN","EST",0.025143,2020
"SVN","EST",0.045717,2021
"SVN","EST",0.045717,2021
"SVN","EST",0.078323,2022
"SVN","EST",0.078323,2022
"EST","SVN",0.01117,2023
"EST","SVN",0.01117,2023
"SWE","EST",18.83297,2017
"SWE","EST",18.83297,2017
"SWE","EST",42.413735,2018
"SWE","EST",42.413735,2018
"SWE","EST",43.685172,2019
"SWE","EST",43.685172,2019
"SWE","EST",36.373307,2020
"SWE","EST",36.373307,2020
"SWE","EST",29.259124,2021
"SWE","EST",29.259124,2021
"SWE","EST",24.513126,2022
"SWE","EST",24.513126,2022
"SWE","EST",42.337062,2023
"SWE","EST",42.337062,2023
"TCA","EST",0.001979,2019
"THA","EST",2.548502,2017
"THA","EST",5.931854,2018
"THA","EST",13.267027,2019
"THA","EST",13.267027,2019
"THA","EST",4.140028,2020
"THA","EST",4.140028,2020
"THA","EST",2.09301,2021
"THA","EST",2.09301,2021
"THA","EST",5.178222,2022
"THA","EST",5.178222,2022
"THA","EST",3.595108,2023
"THA","EST",3.595108,2023
"TUN","EST",0.000028,2019
"TUN","EST",0.00006,2020
"TUN","EST",0.000029,2021
"EST","TUN",0.003895,2023
"EST","TUR",2.978994,2017
"EST","TUR",2.978994,2017
"EST","TUR",0.816464,2018
"EST","TUR",0.816464,2018
"TUR","EST",0.001821,2019
"TUR","EST",0.001821,2019
"EST","TUR",0.014107,2020
"EST","TUR",0.014107,2020
"EST","TUR",0.034879,2021
"EST","TUR",0.034879,2021
"TUR","EST",0.00219600000000001,2022
"TUR","EST",0.00219600000000001,2022
"EST","TUR",0.129697,2023
"EST","TUR",0.129697,2023
"EST","TZA",0.006183,2017
"EST","UKR",0.639173,2017
"EST","UKR",0.639173,2017
"EST","UKR",0.721426,2018
"EST","UKR",0.721426,2018
"EST","UKR",0.700167,2019
"EST","UKR",0.199154,2020
"EST","UKR",0.214584,2021
"EST","UKR",0.214584,2021
"EST","UKR",0.026574,2022
"EST","UKR",1.465345,2023
"USA","EST",0.850148,2017
"USA","EST",0.850148,2017
"USA","EST",2.364255,2018
"USA","EST",2.364255,2018
"USA","EST",6.451799,2019
"USA","EST",6.451799,2019
"USA","EST",2.572886,2020
"USA","EST",2.572886,2020
"USA","EST",2.345517,2021
"USA","EST",2.345517,2021
"USA","EST",6.423592,2022
"USA","EST",6.423592,2022
"USA","EST",2.149171,2023
"USA","EST",2.149171,2023
"EST","UZB",0.002705,2019
"EST","UZB",0.012883,2021
"EST","UZB",0.025825,2022
"EST","UZB",0.030796,2023
"EST","VGB",0.149913,2022
"VNM","EST",0.268328,2017
"VNM","EST",0.426117,2018
"VNM","EST",0.23259,2019
"VNM","EST",0.23259,2019
"VNM","EST",1.515528,2020
"VNM","EST",1.515528,2020
"VNM","EST",1.067766,2021
"VNM","EST",1.067766,2021
"VNM","EST",0.400611,2022
"VNM","EST",0.400611,2022
"EST","VNM",0.002153,2023
"EST","VNM",0.002153,2023
"EST","ZAF",0.001595,2017
"EST","ZAF",0.001595,2017
"EST","ZAF",0.015376,2018
"EST","ZAF",0.000736,2019
"EST","ZAF",0.001139,2020
"EST","ZAF",0.003053,2021
"EST","ZAF",0.008102,2022
"EST","ZAF",0.01158,2023
"FIN","ETH",0.000177,2018
"ETH","FIN",0.000088,2021
"ETH","FRA",0.006059,2017
"FRA","ETH",0.005488,2019
"FRA","ETH",0.005488,2019
"FRA","ETH",0.001637,2020
"ETH","FRA",0.025585,2021
"ETH","FRA",0.025585,2021
"FRA","ETH",0.005686,2023
"GBR","ETH",0.064521,2017
"GBR","ETH",0.006597,2018
"GBR","ETH",0.007604,2019
"GBR","ETH",0.020193,2020
"GBR","ETH",0.032855,2021
"GBR","ETH",0.000415,2022
"GHA","ETH",0.004194,2021
"GRC","ETH",0.000434,2018
"HKG","ETH",0.042582,2018
"HKG","ETH",0.000597,2019
"HKG","ETH",0.011876,2020
"HKG","ETH",0.002627,2021
"HKG","ETH",0.000922,2022
"ETH","HKG",0.000141,2023
"ETH","HKG",0.000141,2023
"ETH","HND",0.002399,2023
"IDN","ETH",0.000034,2019
"IDN","ETH",0.417914,2021
"IND","ETH",0.002519,2017
"IND","ETH",0.000302,2018
"IND","ETH",0.005735,2019
"IND","ETH",0.0201,2020
"IND","ETH",0.00009,2021
"IND","ETH",0.013311,2022
"IND","ETH",0.000641,2023
"ETH","ISR",0.1,2020
"ISR","ETH",0.03916,2023
"ISR","ETH",0.03916,2023
"ITA","ETH",0.011173,2017
"ITA","ETH",0.11679,2018
"ITA","ETH",0.067397,2019
"ITA","ETH",0.02596,2020
"ITA","ETH",0.179943,2021
"ITA","ETH",0.032995,2022
"ITA","ETH",0.021134,2023
"JPN","ETH",0.01721,2019
"JPN","ETH",0.084104,2021
"JPN","ETH",0.002337,2023
"KEN","ETH",0.003376,2019
"KEN","ETH",0.013104,2021
"KEN","ETH",0.003024,2022
"KEN","ETH",0.00694,2023
"ETH","KOR",0.034837,2020
"KOR","ETH",0.000407,2021
"KOR","ETH",0.000187,2022
"LUX","ETH",0.000818,2018
"ETH","MDG",0.001235,2022
"ETH","MDG",0.002279,2023
"MEX","ETH",0.00638,2021
"MYS","ETH",0.001895,2019
"MYS","ETH",0.003657,2020
"MYS","ETH",0.027814,2021
"MYS","ETH",0.001342,2022
"MYS","ETH",0.00182,2023
"NLD","ETH",0.005353,2017
"NLD","ETH",0.005353,2017
"NLD","ETH",0.057194,2018
"NLD","ETH",0.057194,2018
"NLD","ETH",0.025022,2019
"NLD","ETH",0.025022,2019
"NLD","ETH",0.013131,2020
"NLD","ETH",0.007725,2021
"NLD","ETH",0.000849,2022
"NLD","ETH",0.027724,2023
"POL","ETH",0.001136,2017
"POL","ETH",0.039626,2018
"POL","ETH",0.001349,2019
"POL","ETH",0.000125,2020
"POL","ETH",0.000479,2021
"ETH","POL",0.000374,2023
"ETH","POL",0.000374,2023
"PRT","ETH",0.002987,2023
"ETH","QAT",0.000296,2023
"ROU","ETH",0.001449,2021
"ETH","ROU",0.000305,2023
"ETH","SAU",0.001011,2023
"SGP","ETH",0.003961,2020
"SGP","ETH",0.181356,2021
"SGP","ETH",0.000166,2023
"THA","ETH",0.000518,2017
"TUR","ETH",0.007765,2017
"TUR","ETH",0.000696,2018
"TUR","ETH",0.007581,2019
"TUR","ETH",0.000113,2020
"TUR","ETH",0.000113,2020
"TUR","ETH",0.005681,2021
"TUR","ETH",0.001125,2022
"TUR","ETH",0.007978,2023
"USA","ETH",0.348902,2017
"USA","ETH",0.002995,2018
"ETH","USA",0.000474999999999994,2019
"ETH","USA",0.000474999999999994,2019
"USA","ETH",0.273566,2020
"USA","ETH",0.016802,2021
"USA","ETH",0.072592,2022
"USA","ETH",0.135998,2023
"VNM","ETH",0.001244,2020
"ZAF","ETH",0.002824,2019
"ZAF","ETH",0.000568,2021
"ZAF","ETH",0.000316,2022
"FRA","FIN",9.951422,2017
"FRA","FIN",9.951422,2017
"FRA","FIN",6.578397,2018
"FRA","FIN",6.578397,2018
"FRA","FIN",7.358966,2019
"FRA","FIN",7.358966,2019
"FRA","FIN",3.076806,2020
"FRA","FIN",3.076806,2020
"FRA","FIN",1.442134,2021
"FRA","FIN",1.442134,2021
"FIN","FRA",1.972093,2022
"FIN","FRA",1.972093,2022
"FRA","FIN",1.750354,2023
"FRA","FIN",1.750354,2023
"FIN","GAB",0.000143,2021
"GBR","FIN",1.166376,2017
"GBR","FIN",1.166376,2017
"GBR","FIN",1.320508,2018
"GBR","FIN",1.320508,2018
"GBR","FIN",1.851983,2019
"GBR","FIN",1.851983,2019
"GBR","FIN",2.193794,2020
"GBR","FIN",2.193794,2020
"GBR","FIN",1.741842,2021
"GBR","FIN",1.741842,2021
"GBR","FIN",1.882051,2022
"GBR","FIN",1.882051,2022
"GBR","FIN",0.806496,2023
"GBR","FIN",0.806496,2023
"FIN","GEO",0.007876,2022
"FIN","GEO",0.00171,2023
"FIN","GEO",0.00171,2023
"FIN","GHA",0.000001,2021
"FIN","GHA",0.009086,2022
"FIN","GHA",0.008745,2023
"FIN","GMB",0.000019,2022
"FIN","GRC",0.005856,2017
"FIN","GRC",0.009814,2018
"FIN","GRC",0.012754,2019
"FIN","GRC",0.006516,2020
"FIN","GRC",0.006516,2020
"FIN","GRC",0.002949,2021
"FIN","GRC",0.002949,2021
"FIN","GRC",0.000999,2022
"FIN","GRC",0.000999,2022
"FIN","GRC",0.01037,2023
"FIN","GTM",0.018025,2017
"FIN","GTM",0.000323,2021
"FIN","GTM",0.00014,2022
"FIN","GTM",0.005242,2023
"FIN","GTM",0.005242,2023
"FIN","HKG",3.170215,2017
"FIN","HKG",3.170215,2017
"FIN","HKG",2.131838,2018
"FIN","HKG",2.131838,2018
"FIN","HKG",2.895237,2019
"FIN","HKG",2.895237,2019
"FIN","HKG",8.08075,2020
"FIN","HKG",8.08075,2020
"FIN","HKG",3.1098,2021
"FIN","HKG",3.1098,2021
"FIN","HKG",0.738868,2022
"FIN","HKG",0.738868,2022
"FIN","HKG",1.507815,2023
"FIN","HKG",1.507815,2023
"FIN","HND",0.00726,2017
"FIN","HND",0.008887,2018
"FIN","HND",0.008887,2018
"FIN","HND",0.024958,2019
"FIN","HND",0.062098,2020
"FIN","HND",0.118933,2023
"FIN","HRV",0.000646,2017
"FIN","HRV",0.000646,2017
"HRV","FIN",0.000772,2018
"HRV","FIN",0.000772,2018
"FIN","HRV",0.002708,2019
"HRV","FIN",0.889037,2020
"HRV","FIN",0.889037,2020
"HRV","FIN",1.721142,2021
"HRV","FIN",1.721142,2021
"HRV","FIN",0.191866,2022
"HRV","FIN",0.191866,2022
"FIN","HRV",0.00816,2023
"FIN","HRV",0.00816,2023
"FIN","HUN",32.782508,2017
"FIN","HUN",32.782508,2017
"FIN","HUN",33.361443,2018
"FIN","HUN",33.361443,2018
"FIN","HUN",19.531662,2019
"FIN","HUN",19.531662,2019
"FIN","HUN",5.849603,2020
"FIN","HUN",5.849603,2020
"FIN","HUN",0.404904,2021
"FIN","HUN",0.404904,2021
"FIN","HUN",6.925418,2022
"FIN","HUN",6.925418,2022
"FIN","HUN",2.694249,2023
"FIN","HUN",2.694249,2023
"IDN","FIN",0.039846,2017
"IDN","FIN",0.039846,2017
"IDN","FIN",0.027755,2018
"IDN","FIN",0.027755,2018
"IDN","FIN",0.26999,2019
"IDN","FIN",0.26999,2019
"IDN","FIN",0.27679,2020
"IDN","FIN",0.27679,2020
"IDN","FIN",0.003061,2021
"IDN","FIN",0.003061,2021
"IDN","FIN",1.664849,2022
"IDN","FIN",1.664849,2022
"IDN","FIN",0.407212,2023
"IDN","FIN",0.407212,2023
"FIN","IND",52.743886,2017
"FIN","IND",52.743886,2017
"FIN","IND",48.999083,2018
"FIN","IND",48.999083,2018
"FIN","IND",29.920152,2019
"FIN","IND",29.920152,2019
"FIN","IND",17.940866,2020
"FIN","IND",17.940866,2020
"FIN","IND",25.639571,2021
"FIN","IND",25.639571,2021
"FIN","IND",55.341635,2022
"FIN","IND",55.341635,2022
"FIN","IND",75.146005,2023
"FIN","IND",75.146005,2023
"FIN","IRL",0.781917,2017
"FIN","IRL",0.781917,2017
"FIN","IRL",0.462622,2018
"FIN","IRL",0.462622,2018
"FIN","IRL",0.733876,2019
"FIN","IRL",0.733876,2019
"IRL","FIN",0.0615,2020
"IRL","FIN",0.0615,2020
"IRL","FIN",0.020662,2021
"IRL","FIN",0.020662,2021
"IRL","FIN",0.242016,2022
"IRL","FIN",0.242016,2022
"IRL","FIN",0.116284,2023
"IRL","FIN",0.116284,2023
"FIN","IRN",0.003208,2021
"ISL","FIN",0.000054,2017
"ISL","FIN",0.000054,2017
"FIN","ISL",0.003399,2018
"FIN","ISL",0.003399,2018
"FIN","ISL",0.006106,2019
"FIN","ISL",0.006106,2019
"FIN","ISL",0.016212,2020
"FIN","ISL",0.011785,2021
"FIN","ISL",0.010924,2022
"FIN","ISL",0.000241,2023
"ISR","FIN",0.05283,2017
"ISR","FIN",0.05283,2017
"ISR","FIN",0.148636,2018
"ISR","FIN",0.148636,2018
"ISR","FIN",0.148721,2019
"ISR","FIN",0.148721,2019
"ISR","FIN",0.104054,2020
"ISR","FIN",0.104054,2020
"FIN","ISR",0.054526,2021
"FIN","ISR",0.054526,2021
"ISR","FIN",0.14681,2022
"ISR","FIN",0.14681,2022
"ISR","FIN",0.207982,2023
"ISR","FIN",0.207982,2023
"ITA","FIN",0.546067,2017
"ITA","FIN",0.546067,2017
"ITA","FIN",0.726547,2018
"ITA","FIN",0.726547,2018
"ITA","FIN",0.909409,2019
"ITA","FIN",0.909409,2019
"ITA","FIN",0.813889,2020
"ITA","FIN",0.813889,2020
"ITA","FIN",0.712117,2021
"ITA","FIN",0.712117,2021
"ITA","FIN",1.835923,2022
"ITA","FIN",1.835923,2022
"ITA","FIN",0.810443,2023
"ITA","FIN",0.810443,2023
"FIN","JAM",0.002521,2018
"FIN","JOR",0.055568,2017
"FIN","JOR",0.055568,2017
"FIN","JOR",0.000163,2018
"FIN","JOR",0.001922,2021
"FIN","JOR",0.00124,2022
"JPN","FIN",1.125523,2017
"JPN","FIN",1.125523,2017
"JPN","FIN",0.778724,2018
"JPN","FIN",0.778724,2018
"JPN","FIN",0.83014,2019
"JPN","FIN",0.83014,2019
"FIN","JPN",0.112669,2020
"FIN","JPN",0.112669,2020
"FIN","JPN",1.83332,2021
"FIN","JPN",1.83332,2021
"FIN","JPN",1.422639,2022
"FIN","JPN",1.422639,2022
"JPN","FIN",1.865482,2023
"JPN","FIN",1.865482,2023
"FIN","KAZ",0.007655,2017
"FIN","KAZ",0.007655,2017
"FIN","KAZ",0.006349,2018
"FIN","KAZ",0.001878,2019
"FIN","KAZ",0.000926,2020
"FIN","KAZ",0.001081,2021
"FIN","KAZ",0.153654,2022
"FIN","KAZ",0.153654,2022
"FIN","KAZ",0.002677,2023
"FIN","KEN",0.000228,2017
"FIN","KEN",0.006732,2019
"FIN","KEN",0.000573,2020
"FIN","KEN",0.000807,2021
"FIN","KEN",0.001518,2022
"FIN","KGZ",0.028893,2020
"FIN","KGZ",0.044312,2022
"FIN","KGZ",0.038719,2023
"KOR","FIN",54.49108,2017
"KOR","FIN",54.49108,2017
"KOR","FIN",93.145143,2018
"KOR","FIN",93.145143,2018
"KOR","FIN",72.5349,2019
"KOR","FIN",72.5349,2019
"KOR","FIN",1.005087,2020
"KOR","FIN",1.005087,2020
"KOR","FIN",1.442028,2021
"KOR","FIN",1.442028,2021
"KOR","FIN",5.223829,2022
"KOR","FIN",5.223829,2022
"KOR","FIN",10.862373,2023
"KOR","FIN",10.862373,2023
"FIN","KWT",0.008527,2022
"FIN","KWT",0.000323,2023
"FIN","LBN",0.000185,2020
"FIN","LBN",0.000354,2022
"LBN","FIN",0.0001,2023
"LKA","FIN",0.000551,2019
"FIN","LKA",0.000126,2020
"FIN","LKA",0.000126,2020
"LKA","FIN",0.000137,2021
"FIN","LKA",0.001325,2023
"FIN","LTU",0.139391,2017
"FIN","LTU",0.139391,2017
"FIN","LTU",0.529679,2018
"FIN","LTU",0.529679,2018
"FIN","LTU",0.08968,2019
"FIN","LTU",0.08968,2019
"FIN","LTU",0.045864,2020
"FIN","LTU",0.045864,2020
"FIN","LTU",0.517247,2021
"FIN","LTU",0.517247,2021
"FIN","LTU",0.219096,2022
"FIN","LTU",0.219096,2022
"FIN","LTU",0.213472,2023
"FIN","LTU",0.213472,2023
"LUX","FIN",0.008944,2017
"LUX","FIN",0.005919,2018
"LUX","FIN",0.000958,2019
"LUX","FIN",0.000958,2019
"FIN","LUX",0.001504,2020
"FIN","LUX",0.001504,2020
"LUX","FIN",0.004079,2021
"LUX","FIN",0.004079,2021
"LUX","FIN",0.018957,2022
"LUX","FIN",0.018957,2022
"LUX","FIN",0.005304,2023
"LUX","FIN",0.005304,2023
"FIN","LVA",0.028871,2017
"FIN","LVA",0.028871,2017
"FIN","LVA",0.285891,2018
"FIN","LVA",0.285891,2018
"FIN","LVA",0.328854,2019
"FIN","LVA",0.328854,2019
"FIN","LVA",0.360817,2020
"FIN","LVA",0.360817,2020
"FIN","LVA",1.438753,2021
"FIN","LVA",1.438753,2021
"FIN","LVA",0.520064,2022
"FIN","LVA",0.520064,2022
"FIN","LVA",0.272558,2023
"FIN","LVA",0.272558,2023
"MAR","FIN",0.049368,2017
"MAR","FIN",0.049368,2017
"MAR","FIN",0.022277,2018
"MAR","FIN",0.054969,2019
"MAR","FIN",0.038169,2020
"MAR","FIN",0.033292,2021
"MAR","FIN",0.038968,2022
"MAR","FIN",0.038968,2022
"MAR","FIN",0.034163,2023
"MAR","FIN",0.034163,2023
"FIN","MDG",0.001274,2017
"FIN","MDG",0.000957,2019
"FIN","MDG",0.007947,2020
"FIN","MDG",0.002414,2021
"FIN","MDG",0.122244,2022
"FIN","MDG",0.001293,2023
"FIN","MDV",0.312529,2023
"FIN","MEX",26.062098,2017
"FIN","MEX",26.062098,2017
"FIN","MEX",53.093759,2018
"FIN","MEX",53.093759,2018
"FIN","MEX",10.197012,2019
"FIN","MEX",10.197012,2019
"MEX","FIN",0.106088,2020
"MEX","FIN",0.106088,2020
"FIN","MEX",0.049207,2021
"FIN","MEX",0.049207,2021
"FIN","MEX",1.223311,2022
"FIN","MEX",1.223311,2022
"FIN","MEX",5.978072,2023
"FIN","MEX",5.978072,2023
"FIN","MLI",0.000276,2022
"MLT","FIN",0.020545,2017
"MLT","FIN",0.026638,2018
"MLT","FIN",0.026638,2018
"MLT","FIN",0.008902,2019
"MLT","FIN",0.205994,2020
"MLT","FIN",0.205994,2020
"MLT","FIN",0.314938,2021
"MLT","FIN",0.314938,2021
"MLT","FIN",0.004684,2022
"MLT","FIN",0.004684,2022
"MLT","FIN",0.115102,2023
"MLT","FIN",0.115102,2023
"MMR","FIN",0.000005,2022
"FIN","MNE",0.008676,2017
"FIN","MNE",0.001715,2018
"FIN","MNG",0.002928,2017
"FIN","MNG",0.002847,2018
"FIN","MNG",0.011476,2019
"FIN","MNG",0.006736,2020
"FIN","MNG",0.005842,2021
"FIN","MNG",0.017401,2022
"FIN","MNG",0.789797,2023
"FIN","MNG",0.789797,2023
"FIN","MOZ",0.045226,2020
"FIN","MOZ",0.005819,2023
"FIN","MUS",0.000223,2019
"MYS","FIN",18.29072,2017
"MYS","FIN",18.29072,2017
"MYS","FIN",22.245649,2018
"MYS","FIN",22.245649,2018
"MYS","FIN",46.388043,2019
"MYS","FIN",46.388043,2019
"MYS","FIN",21.469224,2020
"MYS","FIN",21.469224,2020
"MYS","FIN",27.465145,2021
"MYS","FIN",27.465145,2021
"MYS","FIN",25.915114,2022
"MYS","FIN",25.915114,2022
"MYS","FIN",46.76525,2023
"MYS","FIN",46.76525,2023
"FIN","NAM",0.002058,2021
"FIN","NAM",0.012703,2022
